PIK3CD.ENST00000377346.3	111.62663264999998	152.335714	121.971429	100.142857	119.357143	141.65	168.835714	103.057143	108.207143	147.064286	136.678571	100.8	94.128571	95.021429	214.528571	97.985714	121.492857	81.885714	114.885714	146.65	86.678571	94.9	163.2	160.542857	160.021429	101.614286	100.128571	104.0	135.707143	137.242857	108.571429	99.914286	98.714286	79.214286	98.792857	127.878571	120.221429	65.2	84.757143	102.371429	104.621429	103.764286	94.278571	116.585714	130.428571	85.4	89.564286	108.421429	108.842857	101.271429	82.964286	118.364286	91.971429	100.15	96.814286	112.771429	121.842857	124.4	104.857143	85.842857	115.9	130.35	88.214286	111.4	117.65	107.878571	99.107143	117.721429	106.1	123.992857	122.378571	116.192857	118.214286	110.321429	121.45	117.921429	96.571429	129.107143	135.157143	99.585714	150.592857	132.935714	6.042857	99.585714	89.378571	108.614286	159.107143	124.478571	94.428571	105.742857	116.007143	91.985714	127.5	103.5	124.607143	84.371429	113.678571	146.014286	101.378571	116.885714	123.657143	103.721429	95.814286	104.342857	110.307143	134.957143	91.885714	107.957143	112.814286	127.842857	95.928571	121.035714	120.985714	93.742857	77.457143	92.342857	115.392857	123.285714	102.957143	102.614286	119.778571	115.628571	109.807143	111.4	106.042857	129.164286	122.45	124.464286	106.707143	124.328571	126.335714	85.542857	103.321429	127.185714	85.342857	90.135714	122.0	81.185714	95.878571	114.964286	105.464286
PIK3CD.ENST00000377346.4	111.4102443857143	158.899123	130.065789	97.057018	115.29386	134.390351	166.285088	104.017544	90.684211	148.675439	162.416667	130.153509	115.763158	84.723684	184.679825	90.947368	127.995614	83.29386	122.241228	163.675439	101.197368	110.346491	167.02193	133.925439	168.964912	89.986842	104.723684	105.057018	132.557018	131.605263	101.008772	95.324561	107.127193	81.057018	80.328947	122.429825	105.991228	61.780702	78.960526	124.29386	89.013158	107.429825	114.903509	111.02193	115.105263	101.75	105.394737	97.135965	95.390351	81.587719	78.868421	127.315789	100.399123	106.916667	94.210526	98.421053	129.671053	102.570175	90.469298	98.372807	116.0	139.114035	90.618421	110.649123	116.22807	99.578947	97.245614	120.578947	104.815789	145.144737	121.622807	100.605263	114.460526	110.855263	119.013158	117.925439	120.684211	129.070175	103.328947	98.482456	128.627193	115.447368	13.583333	118.0	128.767544	105.473684	138.578947	98.631579	115.192982	112.780702	99.754386	76.372807	139.342105	91.77193	121.855263	83.802632	116.232456	116.035088	105.324561	115.29386	124.289474	112.359649	109.662281	88.530702	122.864035	113.057018	101.109649	98.188596	124.679825	106.342105	92.921053	115.907895	89.855263	94.175439	80.368421	127.701754	108.219298	102.872807	113.671053	77.789474	138.280702	112.127193	138.131579	100.842105	102.662281	118.092105	118.5	113.986842	156.526316	121.675439	124.45614	94.385965	128.635965	120.675439	110.399123	79.364035	116.526316	91.070175	111.596491	107.903509	109.245614
PIK3CD.ENST00000377346.5	139.95592639285707	201.532751	148.899563	129.672489	137.270742	143.253275	226.510917	157.58952	143.056769	199.082969	187.860262	161.28821	139.633188	120.384279	226.331878	101.724891	145.895197	109.689956	158.113537	187.868996	117.218341	131.484716	203.965066	181.231441	203.550218	133.419214	130.969432	134.371179	158.008734	146.558952	138.9869	103.790393	150.689956	105.362445	123.41048	148.746725	121.235808	92.960699	114.995633	153.720524	116.781659	130.716157	142.707424	150.663755	149.31441	102.982533	127.510917	130.384279	114.519651	104.69869	117.873362	144.759825	134.379913	132.283843	114.275109	125.69869	152.620087	128.742358	118.764192	128.480349	149.257642	193.49345	115.615721	137.541485	131.816594	112.139738	106.375546	150.331878	146.113537	179.353712	142.825328	144.628821	165.820961	141.126638	132.126638	145.104803	145.31441	168.253275	155.681223	138.89083	169.406114	148.925764	14.882096	130.729258	151.358079	141.563319	180.545852	130.847162	132.004367	153.126638	144.388646	105.759825	165.550218	106.048035	146.899563	110.082969	126.209607	151.716157	121.340611	139.021834	131.991266	134.755459	124.567686	113.834061	147.113537	138.091703	109.720524	109.943231	142.873362	135.336245	110.161572	148.637555	122.742358	131.052402	107.30131	146.532751	125.279476	138.497817	157.222707	119.10917	152.842795	137.951965	150.467249	139.524017	127.502183	144.122271	176.899563	135.947598	191.790393	142.362445	165.908297	134.79476	157.772926	146.628821	145.388646	106.393013	162.262009	112.183406	142.165939	130.886463	134.558952
PIK3CD.ENST00000377346.6	86.43168401428566	116.413408	112.98324	88.871508	62.480447	84.441341	121.826816	85.536313	80.463687	121.486034	110.804469	107.893855	95.061453	71.083799	151.251397	74.307263	118.698324	76.430168	105.882682	127.759777	86.955307	77.089385	134.793296	119.52514	130.329609	89.122905	65.854749	80.519553	96.575419	87.905028	76.167598	58.52514	72.692737	54.916201	71.486034	96.748603	87.061453	49.083799	63.357542	96.603352	87.553073	73.379888	80.212291	83.497207	98.804469	70.888268	64.826816	77.206704	81.01676	64.75419	92.011173	97.72067	92.776536	85.564246	69.497207	81.005587	93.871508	81.513966	95.050279	73.659218	82.703911	97.424581	69.273743	80.659218	81.72067	85.340782	79.581006	100.52514	84.396648	98.581006	81.782123	88.530726	99.988827	65.709497	74.715084	82.681564	83.301676	98.150838	83.972067	89.703911	104.715084	90.407821	5.329609	79.240223	109.608939	73.687151	108.446927	109.804469	76.284916	67.972067	84.592179	69.145251	99.949721	67.083799	82.139665	70.072626	78.24581	83.949721	64.843575	90.0	84.486034	71.318436	85.726257	71.944134	90.24581	96.955307	69.061453	78.832402	84.592179	90.636872	65.413408	108.586592	91.050279	90.128492	63.52514	96.446927	76.821229	101.642458	79.351955	73.256983	108.301676	88.564246	98.636872	81.206704	75.318436	69.709497	93.715084	86.698324	121.955307	81.083799	95.273743	84.675978	89.502793	108.368715	96.374302	54.893855	90.301676	61.972067	83.709497	88.715084	93.374302
PIK3CD.ENST00000377346.7	142.93705655714288	166.342282	172.805369	137.053691	144.201342	146.33557	228.791946	130.885906	130.731544	207.308725	178.120805	158.583893	150.422819	112.013423	219.214765	120.744966	143.194631	125.362416	164.926174	172.328859	122.751678	143.248322	210.697987	178.892617	202.832215	143.221477	141.932886	157.85906	184.483221	158.100671	130.295302	108.66443	128.550336	94.416107	110.946309	163.671141	151.134228	70.369128	114.865772	145.543624	127.798658	108.926174	104.946309	142.993289	146.073826	129.040268	119.825503	129.389262	127.597315	122.33557	103.946309	178.154362	136.697987	121.845638	113.201342	140.080537	183.959732	129.463087	132.852349	132.449664	129.845638	161.040268	113.449664	117.496644	137.563758	128.872483	126.107383	150.422819	113.577181	178.040268	140.926174	130.765101	178.563758	139.342282	149.409396	157.38255	136.637584	184.308725	158.624161	142.288591	183.33557	153.456376	16.583893	146.691275	164.510067	131.805369	169.550336	154.651007	131.577181	156.677852	141.630872	116.0	176.208054	116.302013	117.174497	111.818792	123.308725	166.718121	116.583893	155.872483	152.362416	129.302013	128.308725	107.979866	162.671141	144.516779	125.255034	123.825503	166.362416	166.248322	137.731544	181.838926	117.483221	126.966443	96.355705	118.704698	147.174497	145.550336	157.738255	107.288591	185.194631	153.610738	169.33557	154.731544	132.704698	146.90604	193.872483	153.416107	196.073826	155.697987	178.134228	127.234899	143.315436	143.812081	119.281879	95.127517	144.463087	126.496644	133.751678	143.281879	142.536913
PIK3CD.ENST00000377346.8	143.92142857857138	187.58427	175.696629	121.629213	133.202247	161.797753	211.550562	137.235955	135.47191	188.123596	180.41573	154.258427	135.47191	110.179775	248.258427	118.078652	165.831461	126.325843	162.932584	181.11236	121.94382	128.831461	201.674157	180.505618	189.617978	154.561798	125.539326	135.483146	165.370787	138.797753	135.797753	108.775281	154.988764	97.247191	123.022472	193.662921	154.449438	91.617978	127.337079	135.640449	134.213483	127.146067	133.426966	148.977528	155.831461	130.573034	123.157303	138.719101	127.662921	115.94382	130.494382	181.426966	125.505618	146.483146	123.41573	172.662921	179.640449	122.752809	114.808989	105.595506	145.573034	170.011236	104.292135	146.719101	133.662921	140.47191	126.359551	154.831461	146.842697	159.662921	127.966292	117.202247	173.134831	147.88764	122.674157	172.730337	140.573034	172.730337	142.078652	146.752809	170.820225	150.146067	6.606742	144.258427	159.134831	129.067416	200.910112	153.550562	120.258427	139.438202	124.505618	116.831461	157.786517	115.449438	152.044944	108.359551	129.685393	170.876404	110.910112	125.629213	150.022472	133.910112	131.617978	117.213483	157.876404	168.898876	125.876404	128.606742	151.955056	168.0	125.258427	165.224719	131.606742	134.550562	104.292135	134.831461	143.752809	158.561798	165.213483	80.595506	164.067416	159.797753	178.044944	160.202247	127.292135	146.123596	207.52809	132.617978	177.932584	127.977528	175.11236	132.831461	139.067416	155.269663	147.460674	83.752809	155.719101	124.168539	144.089888	142.539326	172.651685
PIK3CD.ENST00000377346.9	152.90400775714292	213.466063	201.529412	158.79638	136.687783	155.760181	248.81448	143.755656	116.515837	223.289593	196.176471	165.873303	142.457014	136.230769	264.841629	131.180995	146.859729	126.9819	182.298643	198.438914	127.945701	146.556561	211.823529	212.40724	217.095023	150.131222	147.968326	140.39819	187.923077	163.950226	144.819005	112.221719	161.434389	100.303167	143.61086	166.149321	166.316742	81.447964	114.411765	172.280543	138.950226	149.140271	149.941176	148.927602	187.628959	118.850679	131.38009	134.533937	128.58371	124.651584	116.556561	182.959276	151.841629	122.954751	135.9819	155.41629	176.588235	140.402715	138.99095	135.642534	149.131222	190.710407	98.606335	138.045249	163.696833	121.054299	133.900452	153.466063	153.40724	154.633484	153.108597	160.502262	165.674208	152.343891	157.257919	182.339367	141.728507	194.900452	145.656109	130.769231	184.882353	171.063348	22.253394	149.316742	184.298643	150.696833	213.149321	146.782805	137.737557	151.371041	130.882353	107.751131	149.710407	111.126697	163.303167	128.20362	154.819005	177.470588	146.420814	162.565611	144.78733	137.782805	124.895928	122.945701	159.59276	172.479638	121.850679	142.438914	170.443439	143.41629	141.099548	176.742081	146.687783	157.41629	94.447964	156.633484	139.900452	161.809955	144.108597	131.710407	163.108597	128.19457	200.828054	172.058824	132.090498	153.819005	196.941176	127.330317	198.113122	155.39819	181.778281	140.728507	159.904977	147.493213	162.81448	106.447964	166.217195	132.20362	165.751131	151.117647	159.221719
PIK3CD.ENST00000377346.10	94.75803569285719	106.84375	110.958333	73.53125	89.385417	93.46875	160.833333	84.572917	79.416667	146.0625	140.15625	102.822917	81.927083	91.416667	157.135417	78.177083	98.614583	87.895833	112.34375	115.260417	69.4375	102.4375	134.46875	108.125	115.791667	95.104167	85.6875	100.875	101.572917	83.947917	90.145833	75.229167	91.666667	64.270833	80.239583	114.739583	110.447917	53.541667	75.71875	104.739583	84.1875	88.625	83.791667	97.458333	95.395833	96.729167	83.65625	75.104167	87.572917	72.666667	73.645833	107.1875	90.96875	84.052083	67.333333	71.90625	94.572917	85.708333	91.09375	80.822917	93.333333	117.083333	73.895833	86.96875	83.989583	80.708333	76.34375	104.40625	100.697917	109.739583	109.78125	103.729167	102.239583	93.0625	89.072917	98.71875	84.635417	116.583333	112.322917	99.8125	129.947917	107.020833	5.947917	100.614583	107.916667	92.8125	149.479167	104.59375	93.083333	92.3125	81.489583	61.25	113.385417	80.239583	87.833333	87.71875	104.020833	107.90625	87.09375	97.114583	82.0625	90.75	77.052083	67.1875	89.864583	100.9375	74.208333	77.28125	95.666667	104.083333	68.427083	109.53125	87.447917	73.947917	67.854167	105.625	98.958333	85.114583	93.375	87.385417	112.0	99.614583	123.385417	107.385417	76.364583	100.8125	133.90625	76.958333	118.65625	107.0	99.802083	75.864583	103.4375	114.09375	99.6875	74.34375	106.989583	88.958333	116.03125	86.75	96.927083
PIK3CD.ENST00000377346.11	87.57087907857144	114.607692	101.876923	71.376923	87.7	84.8	136.738462	73.753846	82.884615	128.484615	107.538462	110.115385	89.107692	76.384615	128.961538	75.469231	99.576923	64.369231	105.738462	126.676923	64.269231	81.407692	118.061538	109.646154	116.992308	88.246154	73.561538	87.323077	102.630769	80.992308	82.838462	75.976923	78.846154	52.9	65.5	113.292308	93.015385	61.269231	66.423077	91.676923	91.684615	84.138462	85.776923	83.076923	108.276923	80.938462	71.923077	80.953846	88.476923	74.238462	70.023077	89.884615	80.030769	76.246154	64.061538	80.776923	91.446154	81.907692	92.061538	67.876923	99.7	100.9	72.161538	79.638462	86.161538	59.446154	75.846154	104.346154	95.846154	105.515385	103.792308	97.730769	102.784615	96.246154	82.507692	97.784615	77.976923	110.861538	91.807692	74.115385	118.807692	96.276923	10.530769	78.507692	116.0	80.569231	124.815385	93.930769	81.453846	78.446154	90.376923	59.046154	87.276923	62.676923	94.584615	80.061538	76.607692	74.807692	59.669231	84.830769	77.776923	69.715385	82.046154	73.838462	83.484615	91.292308	78.930769	72.323077	88.284615	100.184615	65.707692	126.692308	90.084615	68.769231	50.553846	91.584615	88.830769	82.976923	97.638462	72.569231	104.753846	112.061538	108.1	92.969231	71.438462	74.684615	108.484615	82.207692	118.261538	79.653846	99.830769	81.538462	100.430769	101.0	99.353846	60.723077	87.230769	79.423077	87.261538	81.146154	96.807692
PIK3CD.ENST00000377346.12	89.35614285714286	120.08	120.16	101.02	79.78	97.22	177.58	85.24	75.12	128.04	125.06	94.72	80.8	81.82	135.62	72.24	100.4	85.7	77.94	121.32	89.38	96.26	123.58	108.92	135.38	64.58	74.78	91.64	116.04	78.34	90.6	78.94	80.84	65.24	75.46	93.76	96.16	49.0	73.58	99.94	84.6	76.68	64.16	79.02	107.66	69.62	84.48	90.4	68.6	63.06	67.14	103.06	84.14	87.82	91.68	93.98	105.82	70.28	71.72	70.56	83.28	106.94	51.24	71.8	83.88	73.22	94.72	111.56	88.5	108.26	87.76	96.94	92.36	83.56	81.32	97.82	90.6	110.06	105.4	85.34	116.0	97.46	14.46	87.62	96.42	69.12	91.26	90.04	82.9	96.26	89.86	88.86	98.26	76.56	87.82	84.7	86.54	95.82	74.48	84.32	92.44	79.14	111.28	90.5	101.04	108.3	83.3	77.08	94.2	103.36	75.14	79.28	73.04	98.7	62.42	73.92	74.02	87.46	94.68	63.42	97.8	72.0	116.16	98.22	76.14	78.36	96.38	70.22	113.94	100.38	102.12	70.48	84.08	98.84	94.06	68.72	94.2	75.08	72.04	109.92	107.92
